dataset,fold,method,test_error,rank,normalized-error,time fit (s),time infer (s),config_selected,portfolio_name,seed,fit budget
fri_c3_500_50,2,Portfolio-N2 metalearning (ensemble),0.0146103896103896,275.0,0.3999999999999996,111.45497441291808,0.0003381443023681,['CatBoost_r30_BAG_L1'],,1,
fri_c3_500_50,0,Portfolio-N3 metalearning (ensemble),0.0535714285714286,92.5,0.6896544875133521,4.898287057876587,0.0008936166763304,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
fri_c3_500_50,1,Portfolio-N3 metalearning (ensemble),0.0616883116883116,302.4482758620689,0.8064516129032262,4.333938360214233,0.0019369316101073,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
fri_c3_500_50,2,Portfolio-N3 metalearning (ensemble),0.0178571428571429,363.00000000000006,0.5333333333333354,4.461632013320923,0.0008931207656859,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
fri_c4_500_100,0,Portfolio-N2 metalearning (ensemble),0.0373376623376623,488.3448275862069,0.8666666666666658,2.3818371295928955,0.0020586585998534,"['ExtraTrees_r21_BAG_L1', 'XGBoost_r103_BAG_L1']",Portfolio-1-PS2-ES20-S1,1,
fri_c4_500_100,1,Portfolio-N2 metalearning (ensemble),0.0584415584415584,314.00000000000784,0.6315789473684227,2.374105215072632,0.0019805717468261,"['ExtraTrees_r21_BAG_L1', 'XGBoost_r103_BAG_L1']",Portfolio-1-PS2-ES20-S1,1,
fri_c4_500_100,2,Portfolio-N2 metalearning (ensemble),0.0373376623376623,268.3448275862069,0.6666652444383777,2.8980407714843754,0.0021947336196898,"['ExtraTrees_r21_BAG_L1', 'XGBoost_r103_BAG_L1']",Portfolio-1-PS2-ES20-S1,1,
fri_c4_500_100,0,Portfolio-N3 metalearning (ensemble),0.034090909090909,373.5,0.733333333333331,4.682790756225586,0.0009633302688598,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
fri_c4_500_100,1,Portfolio-N3 metalearning (ensemble),0.0698051948051947,623.0,1.0,5.634185552597046,0.0011232471466064,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
fri_c4_500_100,2,Portfolio-N3 metalearning (ensemble),0.0308441558441558,92.32758620689656,0.3999974399890803,5.798760414123535,0.0011013412475585,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
house_prices_nominal,0,Portfolio-N2 metalearning (ensemble),17961.233265971085,25.5,0.3418923436537066,124.64887404441832,0.0002843680447095,['CatBoost_r78_BAG_L1'],,1,
house_prices_nominal,1,Portfolio-N2 metalearning (ensemble),25548.06417712311,182.5,0.4059328182008146,166.63532948493958,0.0002961060772203,['CatBoost_r78_BAG_L1'],,1,
house_prices_nominal,2,Portfolio-N2 metalearning (ensemble),20754.755717090044,167.5,0.5968221208266103,166.82064604759216,0.0003112276939496,['CatBoost_r78_BAG_L1'],,1,
house_prices_nominal,0,Portfolio-N3 metalearning (ensemble),19041.055966870517,216.47863977906133,0.5320916155638052,19.54048204421997,0.0031247857498795,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
house_prices_nominal,1,Portfolio-N3 metalearning (ensemble),28687.883532175805,559.1009830825025,0.8606661334434474,18.174256801605225,0.0032450907850917,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
house_prices_nominal,2,Portfolio-N3 metalearning (ensemble),20464.1225492683,84.17477069329225,0.5192704877001671,13.899814844131472,0.0021945401413799,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
ilpd,0,Portfolio-N2 metalearning (ensemble),0.3067226890756303,1033.5,1.0,1.6071031093597412,9.827916454491763e-05,['CatBoost_r183_BAG_L1'],,1,
ilpd,1,Portfolio-N2 metalearning (ensemble),0.376750700280112,878.0000000000927,1.0,1.3731322288513184,9.3073215124741e-05,['CatBoost_r183_BAG_L1'],,1,
ilpd,2,Portfolio-N2 metalearning (ensemble),0.2170868347338935,831.3333333333334,1.0,1.5581316947937012,9.534698407809435e-05,['CatBoost_r183_BAG_L1'],,1,
ilpd,0,Portfolio-N3 metalearning (ensemble),0.2563025210084033,209.00000000000003,0.671232876712328,3.9345762729644775,0.0012001860407572,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
ilpd,1,Portfolio-N3 metalearning (ensemble),0.3753501400560224,838.0,1.0,3.801093339920044,0.0010369531490789,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
ilpd,2,Portfolio-N3 metalearning (ensemble),0.2352941176470588,1106.0,1.0,4.4540629386901855,0.0010841297653485,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
kc2,0,Portfolio-N2 metalearning (ensemble),0.119047619047619,121.0,0.6842105263157913,5.151418924331665,0.0001380407033752,['CatBoost_r78_BAG_L1'],,1,
kc2,1,Portfolio-N2 metalearning (ensemble),0.0898268398268398,364.03333333333336,0.5483870967741952,3.921790838241577,0.0001367344253364,['CatBoost_r78_BAG_L1'],,1,
kc2,2,Portfolio-N2 metalearning (ensemble),0.1071428571428571,190.0,0.7500000000000031,6.384305000305176,0.0001425578676421,['CatBoost_r78_BAG_L1'],,1,
kc2,0,Portfolio-N3 metalearning (ensemble),0.1233766233766233,221.28571428571428,0.7894736842105271,4.708160877227783,0.0019052202217422,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
kc2,1,Portfolio-N3 metalearning (ensemble),0.1266233766233766,890.1666666666666,1.0,5.106059789657593,0.001770376702378,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
kc2,2,Portfolio-N3 metalearning (ensemble),0.1071428571428571,190.0,0.7500000000000031,4.931102275848389,0.0016639835533053,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
meta,0,Portfolio-N2 metalearning (ensemble),0.0416666666666666,590.0689655172414,0.9090975207092408,3.730167865753174,0.0002475624734705,['CatBoost_r7_BAG_L1'],,1,
meta,1,Portfolio-N2 metalearning (ensemble),0.025,504.0,0.7500000000000037,2.743682384490967,0.0002223343560189,['CatBoost_r7_BAG_L1'],,1,
meta,2,Portfolio-N2 metalearning (ensemble),0.0791666666666667,384.3,0.5000000000000024,3.88459062576294,0.0002328193548953,['CatBoost_r7_BAG_L1'],,1,
meta,0,Portfolio-N3 metalearning (ensemble),0.0374999999999999,413.0,0.8181877686383169,2.0137619972229004,0.0001822547479109,['CatBoost_r21_BAG_L1'],,1,
meta,1,Portfolio-N3 metalearning (ensemble),0.025,504.0,0.7500000000000037,1.864049911499024,0.0001860026157263,['CatBoost_r21_BAG_L1'],,1,
meta,2,Portfolio-N3 metalearning (ensemble),0.0749999999999999,322.0,0.4375000000000013,2.379995107650757,0.0001947310837832,['CatBoost_r21_BAG_L1'],,1,
no2,0,Portfolio-N2 metalearning (ensemble),0.3060897435897436,890.5,1.0,1.3417832851409912,0.0001134490966796,['CatBoost_c1_BAG_L1'],,1,
no2,1,Portfolio-N2 metalearning (ensemble),0.2176,228.125,0.741935483870968,1.4221787452697754,0.0001226615905761,['CatBoost_c1_BAG_L1'],,1,
no2,2,Portfolio-N2 metalearning (ensemble),0.2288,1015.5,1.0,1.4650447368621826,0.0001208305358886,['CatBoost_c1_BAG_L1'],,1,
no2,0,Portfolio-N3 metalearning (ensemble),0.3012820512820513,796.5,1.0,7.332312345504761,0.0001292181015014,['CatBoost_r20_BAG_L1'],,1,
no2,1,Portfolio-N3 metalearning (ensemble),0.2368,442.0,0.870967741935484,6.95227575302124,0.0001252889633178,['CatBoost_r20_BAG_L1'],,1,
no2,2,Portfolio-N3 metalearning (ensemble),0.2144,793.0,1.0,6.13375735282898,0.0001290130615234,['CatBoost_r20_BAG_L1'],,1,
pm10,0,Portfolio-N2 metalearning (ensemble),0.2403846153846154,175.0,0.4558829930788322,1.1751337051391602,0.0018675613403319,"['ExtraTrees_r21_BAG_L1', 'XGBoost_r103_BAG_L1']",Portfolio-1-PS2-ES20-S1,1,
pm10,1,Portfolio-N2 metalearning (ensemble),0.5192307692307692,376.5,0.9363635160328292,1.058579683303833,0.0016850852966306,"['ExtraTrees_r21_BAG_L1', 'XGBoost_r103_BAG_L1']",Portfolio-1-PS2-ES20-S1,1,
pm10,2,Portfolio-N2 metalearning (ensemble),0.375,289.5,0.8867924357422552,1.0042431354522705,0.0017169713973998,"['ExtraTrees_r21_BAG_L1', 'XGBoost_r103_BAG_L1']",Portfolio-1-PS2-ES20-S1,1,
pm10,0,Portfolio-N3 metalearning (ensemble),0.2387820512820513,161.00000000000003,0.4411771280269088,5.333738803863525,0.0015220928192137,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
pm10,1,Portfolio-N3 metalearning (ensemble),0.5192307692307692,376.5,0.9363635160328292,4.189749240875244,0.0009573745727538,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
pm10,2,Portfolio-N3 metalearning (ensemble),0.3605769230769231,114.0,0.8018867625489463,3.660156726837158,0.0010072994232176,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
rmftsa_ladata,0,Portfolio-N2 metalearning (ensemble),0.029503105590062,796.4568965517242,1.0,7.39018440246582,0.0001437879922821,['CatBoost_r102_BAG_L1'],,1,
rmftsa_ladata,1,Portfolio-N2 metalearning (ensemble),0.0341614906832298,978.051724137931,1.0,6.385920286178589,0.00012447045544,['CatBoost_r102_BAG_L1'],,1,
rmftsa_ladata,2,Portfolio-N2 metalearning (ensemble),0.0376175548589341,895.2386363636364,1.0,3.481605529785156,0.0001174868561151,['CatBoost_r102_BAG_L1'],,1,
rmftsa_ladata,0,Portfolio-N3 metalearning (ensemble),0.0155279503105589,79.13294797687861,0.3333333333333358,4.344529628753662,0.0017352883271342,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
rmftsa_ladata,1,Portfolio-N3 metalearning (ensemble),0.0248447204968944,255.0000000002793,0.7500000000000052,4.633305072784424,0.0018761148602942,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
rmftsa_ladata,2,Portfolio-N3 metalearning (ensemble),0.0329153605015674,373.0,0.9000000000000035,4.719328880310059,0.0017337207719096,"['NeuralNetTorch_r111_BAG_L1', 'LightGBM_r6_BAG_L1', 'RandomForest_r196_BAG_L1']",Portfolio-0-PS3-ES20-S1,1,
sensory,0,Portfolio-N2 metalearning (ensemble),0.6555067962973938,715.5,1.0,13.507277965545654,0.0002167663640446,['CatBoost_r116_BAG_L1'],,1,
sensory,1,Portfolio-N2 metalearning (ensemble),0.5584130128131122,39.5,0.2548583350285282,2.818053960800171,0.0001967863904105,['CatBoost_r116_BAG_L1'],,1,
sensory,2,Portfolio-N2 metalearning (ensemble),0.7006639125217126,478.5,0.8744762120213976,2.7233190536499023,0.0001918193366792,['CatBoost_r116_BAG_L1'],,1,
sensory,0,Portfolio-N3 metalearning (ensemble),0.6403213166524322,428.5,0.8117245134793502,52.92657923698425,0.0003087644775708,['CatBoost_r79_BAG_L1'],,1,
sensory,1,Portfolio-N3 metalearning (ensemble),0.598483835803174,587.5,0.9875638902278346,45.36074638366699,0.0002635228965017,['CatBoost_r79_BAG_L1'],,1,
sensory,2,Portfolio-N3 metalearning (ensemble),0.6926918632897028,266.5,0.6964921450847842,54.525794506073,0.0002813670370313,['CatBoost_r79_BAG_L1'],,1,
socmob,0,Portfolio-N2 metalearning (ensemble),6.51978417679567,97.5,0.2196370518345591,82.8376317024231,0.0002958638445316,['CatBoost_r89_BAG_L1'],,1,
socmob,1,Portfolio-N2 metalearning (ensemble),10.25858898760468,581.4999999999995,0.917311765127668,49.31497502326965,0.0002234864812408,['CatBoost_r89_BAG_L1'],,1,
socmob,2,Portfolio-N2 metalearning (ensemble),25.77182345791537,640.0000000000005,1.0,63.41252064704895,0.0002445481640244,['CatBoost_r89_BAG_L1'],,1,
socmob,0,Portfolio-N3 metalearning (ensemble),7.113907112482699,181.0076908025584,0.3693083252199947,47.76082539558411,0.0031568455448612,"['ExtraTrees_r21_BAG_L1', 'CatBoost_r37_BAG_L1', 'XGBoost_r102_BAG_L1']",Portfolio-1-PS3-ES20-S1,1,
socmob,1,Portfolio-N3 metalearning (ensemble),9.226327129615193,431.1834448222906,0.7251277247645064,46.69794774055481,0.003246920744028,"['ExtraTrees_r21_BAG_L1', 'CatBoost_r37_BAG_L1', 'XGBoost_r102_BAG_L1']",Portfolio-1-PS3-ES20-S1,1,
socmob,2,Portfolio-N3 metalearning (ensemble),26.313565596917517,720.0615813681751,1.0,12.7183518409729,0.0037534777268405,"['ExtraTrees_r21_BAG_L1', 'CatBoost_r37_BAG_L1', 'XGBoost_r102_BAG_L1']",Portfolio-1-PS3-ES20-S1,1,
tecator,0,Portfolio-N2 metalearning (ensemble),0.9752666254194716,123.5,0.581273521727937,341.8080589771271,0.00163068373998,['CatBoost_r120_BAG_L1'],,1,
tecator,1,Portfolio-N2 metalearning (ensemble),2.5104928006397347,708.5,1.0,347.0679395198822,0.0018006364504496,['CatBoost_r120_BAG_L1'],,1,
tecator,2,Portfolio-N2 metalearning (ensemble),1.767897241249158,482.5,0.8395672808900609,350.09427404403687,0.0020434856414794,['CatBoost_r120_BAG_L1'],,1,
tecator,0,Portfolio-N3 metalearning (ensemble),1.0309609183228523,190.5,0.6319879982036545,365.9601972103119,0.0014916161696116,['CatBoost_r148_BAG_L1'],,1,
tecator,1,Portfolio-N3 metalearning (ensemble),2.641828442530522,744.5,1.0,354.3365890979767,0.0014481941858927,['CatBoost_r148_BAG_L1'],,1,
tecator,2,Portfolio-N3 metalearning (ensemble),2.024029353394304,632.5,1.0,163.0283932685852,0.0009522338708241,['CatBoost_r148_BAG_L1'],,1,
us_crime,0,Portfolio-N2 metalearning (ensemble),0.1276121186661774,210.000000000026,0.4817271178647571,12.004913806915283,0.0001073302093934,['CatBoost_c1_BAG_L1'],,1,
us_crime,1,Portfolio-N2 metalearning (ensemble),0.1360704259380621,459.0000000000081,0.79407167618804,22.222489595413208,0.0001115413941256,['CatBoost_c1_BAG_L1'],,1,
us_crime,2,Portfolio-N2 metalearning (ensemble),0.133253974116137,227.5,0.5115005122370911,13.167195081710815,0.0001062517060917,['CatBoost_c1_BAG_L1'],,1,
us_crime,0,Portfolio-N3 metalearning (ensemble),0.1272094475919065,146.5,0.4287690196566934,152.27588868141174,0.000177559666074,['CatBoost_r116_BAG_L1'],,1,
us_crime,1,Portfolio-N3 metalearning (ensemble),0.1348784883811785,261.5,0.5702515408586005,158.73088479042053,0.0001991094055481,['CatBoost_r116_BAG_L1'],,1,
us_crime,2,Portfolio-N3 metalearning (ensemble),0.1323114953459424,150.00000000000384,0.4148911185794953,189.17863035202024,0.0001820470528712,['CatBoost_r116_BAG_L1'],,1,
Australian,0,Portfolio-N2 (ensemble),0.0492359932088285,549.2386363636364,0.933333333333337,21.29140520095825,0.0001679918040399,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
Australian,1,Portfolio-N2 (ensemble),0.0747028862478778,192.0,0.6111111111111135,10.35952854156494,0.0012227072232011,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
Australian,2,Portfolio-N2 (ensemble),0.0730050933786078,371.00000000000006,0.7600000000000041,7.833299875259399,0.0014375154522881,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
Australian,0,Portfolio-N3 (ensemble),0.0483870967741935,481.34090909090907,0.9000000000000011,22.38429069519043,0.0024094892584757,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
Australian,1,Portfolio-N3 (ensemble),0.0755517826825127,216.32142857142856,0.6666666666666657,11.34366536140442,0.0020888680997101,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
Australian,2,Portfolio-N3 (ensemble),0.0687606112054329,177.00000000008924,0.5600000000000052,8.860277891159058,0.0023938780245572,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
MIP-2016-regression,0,Portfolio-N2 (ensemble),19571.865229347382,586.0572800844785,0.9823787530243866,158.54439902305603,0.0033372542180052,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
MIP-2016-regression,1,Portfolio-N2 (ensemble),22854.951370885014,500.3779750978428,0.6742546532501082,179.65693712234497,0.0033788309184782,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
MIP-2016-regression,2,Portfolio-N2 (ensemble),19050.002286108316,54.12456623854565,0.3319264060553505,170.38216185569763,0.0033184147756033,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
MIP-2016-regression,0,Portfolio-N3 (ensemble),19313.970340545304,486.33556113251007,0.9021823128941118,163.65950655937195,0.0042744557791893,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r179_BAG_L1']",,1,
MIP-2016-regression,1,Portfolio-N3 (ensemble),22558.25970413118,447.3792212287951,0.6015677171083416,185.90642476081848,0.0013691810292933,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r179_BAG_L1']",,1,
MIP-2016-regression,2,Portfolio-N3 (ensemble),19152.637842797416,85.35202689469293,0.3774637059237659,177.43823075294495,0.0041567229349677,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r179_BAG_L1']",,1,
Moneyball,0,Portfolio-N2 (ensemble),19.68574274593096,27.16716654092515,0.2765628150507848,63.52991986274719,0.0006297211368362,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
Moneyball,1,Portfolio-N2 (ensemble),22.271319354341784,51.191886957202485,0.3792834348769776,42.437394857406616,0.0005816078031217,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
Moneyball,2,Portfolio-N2 (ensemble),21.30778998841132,112.35224289554574,0.5503557714321883,36.23354959487915,0.0004227652952268,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
Moneyball,0,Portfolio-N3 (ensemble),19.68574274593096,27.16716654092515,0.2765628150507848,65.27558159828186,0.0006297211368362,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
Moneyball,1,Portfolio-N3 (ensemble),22.368439805214365,60.48521649147149,0.407721347180443,43.991278409957886,0.0015430636220163,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
Moneyball,2,Portfolio-N3 (ensemble),21.30778998841132,112.35224289554574,0.5503557714321883,38.89246654510498,0.0004227652952268,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
arcene,0,Portfolio-N2 (ensemble),0.25,859.0,1.0,1967.0052678585048,2.078688073158264,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
arcene,1,Portfolio-N2 (ensemble),0.0,376.0,0.0,1005.3237762451172,1.8434695482254029,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
arcene,2,Portfolio-N2 (ensemble),0.0,392.0,0.0,1151.6115047931671,1.905150556564331,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
arcene,0,Portfolio-N3 (ensemble),0.25,859.0,1.0,1987.162136554718,2.1054558038711546,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
arcene,1,Portfolio-N3 (ensemble),0.0,376.0,0.0,1030.0777995586395,1.8700374603271483,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
arcene,2,Portfolio-N3 (ensemble),0.0,392.0,0.0,1173.2418882846832,1.934917616844177,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
arsenic-female-bladder,0,Portfolio-N2 (ensemble),0.1510416666666666,13.499936008190945,0.2272727272727272,9.272172212600708,0.0012769383479955,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
arsenic-female-bladder,1,Portfolio-N2 (ensemble),0.1770833333333333,986.0,1.0,8.921997547149658,0.0012395548266033,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
arsenic-female-bladder,2,Portfolio-N2 (ensemble),0.1536458333333333,96.375,0.3684210526315801,21.10320496559143,0.0010773363608153,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
arsenic-female-bladder,0,Portfolio-N3 (ensemble),0.1614583333333333,57.000000000000014,0.4090909090909102,9.967756509780884,0.0017452069386598,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r199_BAG_L1']",,1,
arsenic-female-bladder,1,Portfolio-N3 (ensemble),0.1744791666666666,972.250016001024,1.0,9.342302083969116,0.0026370928837702,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r199_BAG_L1']",,1,
arsenic-female-bladder,2,Portfolio-N3 (ensemble),0.2109375,270.5,0.754385964912281,22.122074127197266,0.0015977798079761,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'XGBoost_r199_BAG_L1']",,1,
autoUniv-au7-700,0,Portfolio-N2 (ensemble),0.9733195900917052,557.4990746282031,0.9817200607913336,11.77606201171875,0.0001678262438092,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
autoUniv-au7-700,1,Portfolio-N2 (ensemble),0.9149948954582214,549.1615656438696,0.9557964602585624,14.989416360855104,0.0007010664258684,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
autoUniv-au7-700,2,Portfolio-N2 (ensemble),0.9926214814186096,663.3250432465472,1.0,24.42144227027893,0.0007040534700665,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
autoUniv-au7-700,0,Portfolio-N3 (ensemble),0.9733195900917052,557.4990746282031,0.9817200607913336,14.321765184402466,0.0001678262438092,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r184_BAG_L1']",,1,
autoUniv-au7-700,1,Portfolio-N3 (ensemble),0.9149948954582214,549.1615656438696,0.9557964602585624,17.419036865234375,0.0007010664258684,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r184_BAG_L1']",,1,
autoUniv-au7-700,2,Portfolio-N3 (ensemble),0.9926214814186096,663.3250432465472,1.0,27.133566617965705,0.0007040534700665,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r184_BAG_L1']",,1,
balance-scale,0,Portfolio-N2 (ensemble),0.1373937577009201,268.4998667773285,0.6199616377206015,50.823132038116455,0.0006346321105957,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
balance-scale,1,Portfolio-N2 (ensemble),0.1934738308191299,172.49995715389298,0.5223005572639333,56.86373019218445,0.0004593200683593,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
balance-scale,2,Portfolio-N2 (ensemble),0.1965022832155227,298.49996269875214,0.6230684425121285,56.35977506637573,0.0004718627929687,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
balance-scale,0,Portfolio-N3 (ensemble),0.1373937577009201,268.4998667773285,0.6199616377206015,52.72598075866699,0.0006346321105957,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
balance-scale,1,Portfolio-N3 (ensemble),0.1934738308191299,172.49995715389298,0.5223005572639333,58.81886148452759,0.0004593200683593,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
balance-scale,2,Portfolio-N3 (ensemble),0.1965022832155227,298.49996269875214,0.6230684425121285,58.24258494377136,0.0004718627929687,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
blood-transfusion-service-center,0,Portfolio-N2 (ensemble),0.2558479532163743,692.5,1.0,6.069888114929199,0.0007689445414006,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
blood-transfusion-service-center,1,Portfolio-N2 (ensemble),0.1466861598440545,483.1666666666667,0.861111111111111,6.513042211532594,0.0007336598666593,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
blood-transfusion-service-center,2,Portfolio-N2 (ensemble),0.3060428849902534,201.00000000000003,0.7333328533324709,5.874585866928101,0.0007446564455083,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1']",,1,
blood-transfusion-service-center,0,Portfolio-N3 (ensemble),0.2558479532163743,692.5,1.0,6.729389429092407,0.0007689445414006,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
blood-transfusion-service-center,1,Portfolio-N3 (ensemble),0.1466861598440545,483.1666666666667,0.861111111111111,7.145864486694337,0.0007336598666593,"['CatBoost_r78_BAG_L1', 'NeuralNetTorch_r87_BAG_L1', 'LightGBM_r9_BAG_L1']",,1,
