,best_node.mean,best_node.sd,elite_nn.mean,elite_nn.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd,dataset
110,0.9650034172520809,0.0033073798734887753,0.9645306040133104,2.657286864446272e-05,0.9508162190626646,0.008017952849816852,0.8240742608091605,0.01738950714131687,0.9564922187489497,0.007317127664281417,0.9647675708379551,0.0007227820271300248,0.9647675708379551,0.0007227820271300248,hiva_agnostic
111,0.13654320221929353,0.00015021639247352894,0.045820487167445946,0.006125026434977271,0.11446635906495965,0.0028903995712876726,0.13421694665304967,0.0014253377918975513,0.05683798055382946,0.002664445272781409,0.13654320221929353,0.00015021639247352894,0.13654320221929353,0.00015021639247352894,house_16H
112,0.0136986301369863,0.005592442335121411,0.00410958904109589,0.003536971092426865,,,,,,,0.01643835616438356,0.0035369710924268646,0.014383561643835616,0.002165943602855054,house_prices_nominal
113,0.010641701066034372,0.0007227073966974398,0.0040717179193344635,0.0013761298105022064,0.009068505218872442,0.0020596085778247565,0.0006939946687579543,0.0003931209203631806,0.005413560806509817,0.001480593685399688,0.008004439990565234,0.0009007160260551664,0.007911890245077033,0.00014537924204524523,house_sales
114,0.9317829457364342,0.07234053362617801,0.9221899224806203,0.06719673827787216,0.9617732558139535,0.04777602934103296,0.7838178294573643,0.1215268495590673,0.539389534883721,0.07245482543048026,0.5626937984496125,0.011481638173332287,0.5613372093023257,0.014217757772338276,houses
115,0.7135593220338983,0.007615110352460628,0.6190239625949736,0.049798743376386075,0.7118059614260667,0.018086505162718026,0.5573348918760959,0.10066294812139079,0.6465225014611338,0.05019673744301543,0.7135593220338983,0.007615110352460628,0.7135593220338983,0.007615110352460628,ilpd
116,0.07643955103518647,0.000885880819158502,0.09889108324281624,0.019278899831042574,0.940104835258879,0.014896518696729625,0.8442947895065995,0.0288209647530587,0.906756360883447,0.036905278713674515,0.07528554030479577,0.0013684233713376545,0.06502715512985088,0.010675200240075842,isolet
117,0.518887449454473,0.0031795687624898016,0.4408538128986083,0.005641557245680497,0.6351497975440582,0.0028601633821219805,0.49725908972312566,0.0066765492163075495,0.47037617444427626,0.005978654992606795,0.46005756330461695,3.4617648697832996e-05,0.46005756330461695,3.4617648697832996e-05,jannis
118,0.7627471886152948,0.021272004265946352,0.6933402168301497,0.055546255802035725,0.7912437431258558,0.021453723149687767,0.6816569773966915,0.0294231410294774,0.7480022895108976,0.017993288488790622,0.49798882179973514,0.0020629456770157335,0.5318488922807568,0.02594510658895612,jasmine
119,0.8065228656889752,0.00040166717817736216,0.19255666626154594,0.006926960647229229,,,,,,,0.8065228656889752,0.00040166717817736216,0.8065228656889752,0.00040166717817736216,jm1
120,0.6159445886897537,0.044472645316903536,0.5499463050944138,0.0780565715261903,0.6538298399280377,0.068351293586636,0.6669271098627444,0.07389358224019418,0.7078467008453861,0.09614831898232058,0.6159445886897537,0.044472645316903536,0.5093822984665982,0.1190021172709946,jungle_chess_2pcs_raw_endgame_complete
121,0.8454254118709095,0.0023633622341291765,0.6461701647483638,0.15066633253621847,0.8506747912435115,0.03047553958146537,0.8236538027533287,0.05924305494017209,0.7596231099074701,0.04384695105134343,0.8454254118709095,0.0023633622341291765,0.8454254118709095,0.0023633622341291765,kc1
122,0.8329825834542817,0.10044443920330756,0.7564586357039187,0.0726023548293659,0.8329462989840348,0.08442623394027773,0.8291364296081276,0.08118238825626925,0.718178519593614,0.0649391895192721,0.838788098693759,0.09501837531432873,0.8007982583454281,0.09550438960311454,kc2
123,0.8579195066536839,0.10349951629381848,,,,,,,,,0.6496267445634535,0.005653897059592724,0.6216812723141838,0.12516673333692005,kdd_el_nino-small
124,0.8218265417046157,0.014720469180301272,0.7871020751926825,0.05232166726138672,0.8711941906356808,0.010545586809133083,0.5190963755129222,0.024354043055724407,0.7518777604763444,0.009746349161135646,0.7314009264427928,0.00047534454949636914,0.7314009264427928,0.00047534454949636914,kdd_internet_usage
125,0.8948662860186009,0.017722207439528667,0.7860617842175041,0.13012754873299967,,,,,,,0.8948662860186009,0.017722207439528667,0.8770124567231624,6.67617470101822e-05,kick
126,0.6945797968968701,0.018601059995776385,0.5920396676494237,0.022293452441631844,0.7324180291253463,0.018207631449413945,0.7360816283987016,0.017510467913683058,0.8077398076178565,0.01216146206670892,0.5335681527144942,0.01346105320882405,0.5418711099198903,0.026563883015946883,kin8nm
127,0.1604660372540126,0.054054466096766535,0.09965779974920054,0.00016572849254813712,0.1805298424689645,0.09606497726205286,0.19533093714385905,0.12580885235013528,0.3105534994403386,0.03500646079842162,0.16228260551936707,0.00019695346164258108,0.1666335951862764,0.0662053188596474,kr-vs-k
128,0.1604660372540126,0.054054466096766535,0.09965779974920054,0.00016572849254813712,0.1805298424689645,0.09606497726205286,0.19533093714385905,0.12580885235013528,0.2932311077738942,0.035764927128081894,0.16716578810620988,0.01684596295211547,0.1666335951862764,0.0662053188596474,kropt
129,0.40631444862307414,0.009694804924050747,0.14113793521776055,0.05775678846622423,0.3646487929152008,0.025153096865211267,0.39401916777872137,0.03906179211061318,0.27739293946378746,0.060489154280003024,0.33046221036030576,5.851389114294502e-17,0.30405192284362487,0.055677774808415716,ldpa
130,0.1940625,0.0040208873053372415,0.174375,0.00940965815886351,0.7221875,0.025788351294722192,0.7175,0.021810420547170674,0.48968749999999994,0.028605084653878503,0.18656250000000002,0.008208703460352315,0.09406250000000001,0.009252674163001023,led24
131,0.0718,0.0015846485765339596,0.10940000000000001,0.015260333475313631,0.7016499999999999,0.013705331484904387,0.6417999999999999,0.010462100914995802,0.9601,0.004982190504408894,0.07229999999999999,0.0015491933384829653,0.0504,0.002092313976863361,letter
132,0.619108280254777,0.034109322646847476,0.5197452229299364,0.03373057682927473,0.5757961783439489,0.026889410104437468,0.6025477707006369,0.026466992853074172,0.7162420382165604,0.01661282498264284,0.49299363057324835,0.017235417191169763,0.4987261146496816,0.015902321283290024,madeline
